user_id,signup_date,platform_type,geo,subscription_type,language_L1,language_L2,motivation_type,daily_active_date,session_duration,engagement_type
user_246,2025-05-18,Android,Brazil,Free Trial,Hindi,Italian,Travel,2025-06-06,38,Retained
user_246,2025-05-18,Android,Brazil,Free Trial,Hindi,Italian,Travel,2025-06-08,35,Retained
user_246,2025-05-18,Android,Brazil,Free Trial,Hindi,Italian,Travel,2025-06-16,27,New
user_246,2025-05-18,Android,Brazil,Free Trial,Hindi,Italian,Travel,2025-07-07,35,Retained
user_247,2025-01-25,iOS,Brazil,3M,German,French,Education,2025-02-22,25,Retained
user_247,2025-01-25,iOS,Brazil,3M,German,French,Education,2025-03-12,9,New
user_247,2025-01-25,iOS,Brazil,3M,German,French,Education,2025-03-10,24,Retained
user_247,2025-01-25,iOS,Brazil,3M,German,French,Education,2025-02-22,7,New
user_248,2025-01-24,iOS,Brazil,6M,Spanish,Italian,Career,2025-01-25,11,New
user_248,2025-01-24,iOS,Brazil,6M,Spanish,Italian,Career,2025-03-19,48,Retained
user_248,2025-01-24,iOS,Brazil,6M,Spanish,Italian,Career,2025-02-14,56,Retained
user_248,2025-01-24,iOS,Brazil,6M,Spanish,Italian,Career,2025-03-06,15,New
user_249,2025-02-19,iOS,India,3M,Spanish,Italian,Travel,2025-03-24,32,Retained
user_249,2025-02-19,iOS,India,3M,Spanish,Italian,Travel,2025-03-02,34,Retained
user_249,2025-02-19,iOS,India,3M,Spanish,Italian,Travel,2025-03-26,19,New
user_249,2025-02-19,iOS,India,3M,Spanish,Italian,Travel,2025-03-01,56,New
user_249,2025-02-19,iOS,India,3M,Spanish,Italian,Travel,2025-03-12,30,Retained
user_249,2025-02-19,iOS,India,3M,Spanish,Italian,Travel,2025-03-26,45,New
user_250,2025-04-19,iOS,Brazil,6M,Portuguese,French,Travel,2025-04-30,6,Retained
user_250,2025-04-19,iOS,Brazil,6M,Portuguese,French,Travel,2025-05-29,52,Retained
user_250,2025-04-19,iOS,Brazil,6M,Portuguese,French,Travel,2025-05-31,44,Retained
user_250,2025-04-19,iOS,Brazil,6M,Portuguese,French,Travel,2025-05-16,17,New
user_250,2025-04-19,iOS,Brazil,6M,Portuguese,French,Travel,2025-05-14,33,Retained
user_251,2025-02-19,Android,US,3M,Portuguese,Japanese,Travel,2025-03-15,55,Retained
user_251,2025-02-19,Android,US,3M,Portuguese,Japanese,Travel,2025-02-19,9,Retained
user_251,2025-02-19,Android,US,3M,Portuguese,Japanese,Travel,2025-04-05,41,New
user_251,2025-02-19,Android,US,3M,Portuguese,Japanese,Travel,2025-03-04,11,New
user_251,2025-02-19,Android,US,3M,Portuguese,Japanese,Travel,2025-03-04,56,Retained
user_251,2025-02-19,Android,US,3M,Portuguese,Japanese,Travel,2025-03-08,60,Retained
user_251,2025-02-19,Android,US,3M,Portuguese,Japanese,Travel,2025-04-08,39,New
user_251,2025-02-19,Android,US,3M,Portuguese,Japanese,Travel,2025-04-05,16,Retained
user_251,2025-02-19,Android,US,3M,Portuguese,Japanese,Travel,2025-04-11,28,New
user_252,2025-03-08,iOS,UK,Free Trial,English,Italian,Education,2025-03-20,45,Retained
user_252,2025-03-08,iOS,UK,Free Trial,English,Italian,Education,2025-04-06,25,Retained
user_252,2025-03-08,iOS,UK,Free Trial,English,Italian,Education,2025-03-15,43,Retained
user_252,2025-03-08,iOS,UK,Free Trial,English,Italian,Education,2025-03-24,29,Retained
user_252,2025-03-08,iOS,UK,Free Trial,English,Italian,Education,2025-04-19,44,Retained
user_252,2025-03-08,iOS,UK,Free Trial,English,Italian,Education,2025-05-02,30,Retained
user_252,2025-03-08,iOS,UK,Free Trial,English,Italian,Education,2025-04-08,42,Retained
user_252,2025-03-08,iOS,UK,Free Trial,English,Italian,Education,2025-04-10,12,Retained
user_253,2025-05-03,Android,US,3M,Hindi,Italian,Education,2025-05-25,56,Retained
user_253,2025-05-03,Android,US,3M,Hindi,Italian,Education,2025-06-26,24,New
user_253,2025-05-03,Android,US,3M,Hindi,Italian,Education,2025-06-01,44,New
user_253,2025-05-03,Android,US,3M,Hindi,Italian,Education,2025-06-11,42,Retained
user_253,2025-05-03,Android,US,3M,Hindi,Italian,Education,2025-05-14,10,Retained
user_253,2025-05-03,Android,US,3M,Hindi,Italian,Education,2025-06-24,48,Retained
user_253,2025-05-03,Android,US,3M,Hindi,Italian,Education,2025-06-15,13,New
user_253,2025-05-03,Android,US,3M,Hindi,Italian,Education,2025-06-17,25,Retained
user_254,2025-05-27,iOS,US,6M,English,Japanese,Hobby,2025-06-11,28,Retained
user_254,2025-05-27,iOS,US,6M,English,Japanese,Hobby,2025-06-15,49,Retained
user_254,2025-05-27,iOS,US,6M,English,Japanese,Hobby,2025-06-03,14,Retained
user_254,2025-05-27,iOS,US,6M,English,Japanese,Hobby,2025-06-07,37,Retained
user_255,2025-05-27,iOS,Brazil,12M,Portuguese,Italian,Career,2025-06-22,39,Retained
user_255,2025-05-27,iOS,Brazil,12M,Portuguese,Italian,Career,2025-07-04,49,Retained
user_255,2025-05-27,iOS,Brazil,12M,Portuguese,Italian,Career,2025-06-04,46,New
user_255,2025-05-27,iOS,Brazil,12M,Portuguese,Italian,Career,2025-07-02,16,Retained
user_255,2025-05-27,iOS,Brazil,12M,Portuguese,Italian,Career,2025-06-20,40,Retained
user_255,2025-05-27,iOS,Brazil,12M,Portuguese,Italian,Career,2025-06-23,15,Retained
user_255,2025-05-27,iOS,Brazil,12M,Portuguese,Italian,Career,2025-06-07,36,New
user_255,2025-05-27,iOS,Brazil,12M,Portuguese,Italian,Career,2025-06-27,23,Retained
user_255,2025-05-27,iOS,Brazil,12M,Portuguese,Italian,Career,2025-07-06,13,Retained
user_256,2025-01-03,iOS,UK,12M,German,Italian,Hobby,2025-01-23,60,New
user_256,2025-01-03,iOS,UK,12M,German,Italian,Hobby,2025-02-25,27,Retained
user_256,2025-01-03,iOS,UK,12M,German,Italian,Hobby,2025-01-31,5,Retained
user_256,2025-01-03,iOS,UK,12M,German,Italian,Hobby,2025-02-11,36,Retained
user_256,2025-01-03,iOS,UK,12M,German,Italian,Hobby,2025-01-06,13,Retained
user_257,2025-03-02,iOS,UK,3M,Portuguese,Italian,Travel,2025-04-23,31,New
user_257,2025-03-02,iOS,UK,3M,Portuguese,Italian,Travel,2025-03-26,48,Retained
user_257,2025-03-02,iOS,UK,3M,Portuguese,Italian,Travel,2025-04-06,36,New
user_257,2025-03-02,iOS,UK,3M,Portuguese,Italian,Travel,2025-04-03,31,Retained
user_257,2025-03-02,iOS,UK,3M,Portuguese,Italian,Travel,2025-04-12,50,Retained
user_257,2025-03-02,iOS,UK,3M,Portuguese,Italian,Travel,2025-04-02,58,Retained
user_258,2025-03-22,Android,UK,6M,Hindi,Spanish,Education,2025-04-22,22,New
user_258,2025-03-22,Android,UK,6M,Hindi,Spanish,Education,2025-04-01,19,Retained
user_258,2025-03-22,Android,UK,6M,Hindi,Spanish,Education,2025-03-27,39,Retained
user_258,2025-03-22,Android,UK,6M,Hindi,Spanish,Education,2025-04-27,23,Retained
user_258,2025-03-22,Android,UK,6M,Hindi,Spanish,Education,2025-03-23,15,Retained
user_258,2025-03-22,Android,UK,6M,Hindi,Spanish,Education,2025-05-11,54,Retained
user_258,2025-03-22,Android,UK,6M,Hindi,Spanish,Education,2025-05-09,34,Retained
user_258,2025-03-22,Android,UK,6M,Hindi,Spanish,Education,2025-04-05,41,Retained
user_258,2025-03-22,Android,UK,6M,Hindi,Spanish,Education,2025-04-09,52,New
user_258,2025-03-22,Android,UK,6M,Hindi,Spanish,Education,2025-03-24,54,New
user_259,2025-03-04,Android,India,3M,Portuguese,Japanese,Education,2025-04-08,39,Retained
user_259,2025-03-04,Android,India,3M,Portuguese,Japanese,Education,2025-04-05,57,Retained
user_259,2025-03-04,Android,India,3M,Portuguese,Japanese,Education,2025-03-11,53,Retained
user_259,2025-03-04,Android,India,3M,Portuguese,Japanese,Education,2025-04-09,7,Retained
user_259,2025-03-04,Android,India,3M,Portuguese,Japanese,Education,2025-03-11,53,New
user_259,2025-03-04,Android,India,3M,Portuguese,Japanese,Education,2025-03-21,51,Retained
user_259,2025-03-04,Android,India,3M,Portuguese,Japanese,Education,2025-04-22,33,New
user_259,2025-03-04,Android,India,3M,Portuguese,Japanese,Education,2025-04-07,39,New
user_259,2025-03-04,Android,India,3M,Portuguese,Japanese,Education,2025-04-25,18,Retained
user_259,2025-03-04,Android,India,3M,Portuguese,Japanese,Education,2025-03-27,32,New
user_260,2025-03-07,iOS,Brazil,3M,Hindi,Italian,Hobby,2025-04-23,20,Retained
user_260,2025-03-07,iOS,Brazil,3M,Hindi,Italian,Hobby,2025-04-29,24,New
user_260,2025-03-07,iOS,Brazil,3M,Hindi,Italian,Hobby,2025-04-17,60,Retained
user_260,2025-03-07,iOS,Brazil,3M,Hindi,Italian,Hobby,2025-04-24,7,Retained
user_261,2025-02-21,iOS,UK,12M,Hindi,Japanese,Education,2025-03-09,20,New
user_261,2025-02-21,iOS,UK,12M,Hindi,Japanese,Education,2025-03-15,18,Retained
user_261,2025-02-21,iOS,UK,12M,Hindi,Japanese,Education,2025-04-17,56,Retained
user_261,2025-02-21,iOS,UK,12M,Hindi,Japanese,Education,2025-04-14,52,Retained
user_261,2025-02-21,iOS,UK,12M,Hindi,Japanese,Education,2025-02-26,42,New
user_261,2025-02-21,iOS,UK,12M,Hindi,Japanese,Education,2025-03-21,49,Retained
user_261,2025-02-21,iOS,UK,12M,Hindi,Japanese,Education,2025-04-17,27,Retained
user_261,2025-02-21,iOS,UK,12M,Hindi,Japanese,Education,2025-02-28,60,Retained
user_261,2025-02-21,iOS,UK,12M,Hindi,Japanese,Education,2025-04-11,50,Retained
user_261,2025-02-21,iOS,UK,12M,Hindi,Japanese,Education,2025-04-13,44,Retained
user_262,2025-06-07,Android,India,Free Trial,Hindi,German,Travel,2025-06-17,41,Retained
user_262,2025-06-07,Android,India,Free Trial,Hindi,German,Travel,2025-07-16,27,Retained
user_262,2025-06-07,Android,India,Free Trial,Hindi,German,Travel,2025-06-15,39,Retained
user_262,2025-06-07,Android,India,Free Trial,Hindi,German,Travel,2025-07-27,22,Retained
user_262,2025-06-07,Android,India,Free Trial,Hindi,German,Travel,2025-06-20,43,Retained
user_262,2025-06-07,Android,India,Free Trial,Hindi,German,Travel,2025-07-29,39,Retained
user_262,2025-06-07,Android,India,Free Trial,Hindi,German,Travel,2025-06-20,15,Retained
user_262,2025-06-07,Android,India,Free Trial,Hindi,German,Travel,2025-07-28,25,New
user_262,2025-06-07,Android,India,Free Trial,Hindi,German,Travel,2025-06-10,50,Retained
user_263,2024-12-30,iOS,Germany,Free Trial,Hindi,German,Education,2025-01-17,48,Retained
user_263,2024-12-30,iOS,Germany,Free Trial,Hindi,German,Education,2025-02-04,57,Retained
user_263,2024-12-30,iOS,Germany,Free Trial,Hindi,German,Education,2025-01-16,11,Retained
user_263,2024-12-30,iOS,Germany,Free Trial,Hindi,German,Education,2025-02-28,13,Retained
user_263,2024-12-30,iOS,Germany,Free Trial,Hindi,German,Education,2025-02-22,53,Retained
user_263,2024-12-30,iOS,Germany,Free Trial,Hindi,German,Education,2025-01-31,55,New
user_263,2024-12-30,iOS,Germany,Free Trial,Hindi,German,Education,2025-02-25,31,Retained
user_264,2025-01-04,iOS,Germany,3M,Hindi,Italian,Hobby,2025-01-21,13,Retained
user_264,2025-01-04,iOS,Germany,3M,Hindi,Italian,Hobby,2025-02-28,49,Retained
user_264,2025-01-04,iOS,Germany,3M,Hindi,Italian,Hobby,2025-02-14,60,Retained
user_265,2025-01-06,iOS,India,Free Trial,German,Japanese,Travel,2025-01-21,20,Retained
user_265,2025-01-06,iOS,India,Free Trial,German,Japanese,Travel,2025-01-15,53,Retained
user_265,2025-01-06,iOS,India,Free Trial,German,Japanese,Travel,2025-02-20,58,New
user_265,2025-01-06,iOS,India,Free Trial,German,Japanese,Travel,2025-01-26,48,New
user_265,2025-01-06,iOS,India,Free Trial,German,Japanese,Travel,2025-02-28,30,New
user_266,2025-05-26,Android,India,3M,English,Japanese,Hobby,2025-06-04,55,Retained
user_266,2025-05-26,Android,India,3M,English,Japanese,Hobby,2025-07-01,54,Retained
user_266,2025-05-26,Android,India,3M,English,Japanese,Hobby,2025-07-05,10,Retained
user_266,2025-05-26,Android,India,3M,English,Japanese,Hobby,2025-06-12,30,Retained
user_266,2025-05-26,Android,India,3M,English,Japanese,Hobby,2025-07-05,37,Retained
user_266,2025-05-26,Android,India,3M,English,Japanese,Hobby,2025-06-21,52,Retained
user_266,2025-05-26,Android,India,3M,English,Japanese,Hobby,2025-06-19,22,Retained
user_266,2025-05-26,Android,India,3M,English,Japanese,Hobby,2025-06-23,49,Retained
user_266,2025-05-26,Android,India,3M,English,Japanese,Hobby,2025-05-30,28,Retained
user_266,2025-05-26,Android,India,3M,English,Japanese,Hobby,2025-07-05,34,Retained
user_267,2025-06-05,Android,Brazil,6M,Spanish,Japanese,Education,2025-06-25,45,New
user_267,2025-06-05,Android,Brazil,6M,Spanish,Japanese,Education,2025-07-12,47,Retained
user_267,2025-06-05,Android,Brazil,6M,Spanish,Japanese,Education,2025-06-05,49,New
user_267,2025-06-05,Android,Brazil,6M,Spanish,Japanese,Education,2025-07-30,27,Retained
user_267,2025-06-05,Android,Brazil,6M,Spanish,Japanese,Education,2025-07-24,59,Retained
user_267,2025-06-05,Android,Brazil,6M,Spanish,Japanese,Education,2025-07-29,9,Retained
user_267,2025-06-05,Android,Brazil,6M,Spanish,Japanese,Education,2025-07-21,55,New
user_267,2025-06-05,Android,Brazil,6M,Spanish,Japanese,Education,2025-06-10,39,Retained
user_267,2025-06-05,Android,Brazil,6M,Spanish,Japanese,Education,2025-07-21,30,New
user_267,2025-06-05,Android,Brazil,6M,Spanish,Japanese,Education,2025-07-04,18,Retained
user_268,2025-03-09,Android,Brazil,3M,English,Spanish,Hobby,2025-04-30,41,New
user_268,2025-03-09,Android,Brazil,3M,English,Spanish,Hobby,2025-03-22,13,Retained
user_268,2025-03-09,Android,Brazil,3M,English,Spanish,Hobby,2025-04-09,41,Retained
user_268,2025-03-09,Android,Brazil,3M,English,Spanish,Hobby,2025-03-26,59,Retained
user_268,2025-03-09,Android,Brazil,3M,English,Spanish,Hobby,2025-03-29,36,New
user_268,2025-03-09,Android,Brazil,3M,English,Spanish,Hobby,2025-05-01,55,New
user_268,2025-03-09,Android,Brazil,3M,English,Spanish,Hobby,2025-03-27,26,Retained
user_268,2025-03-09,Android,Brazil,3M,English,Spanish,Hobby,2025-03-30,48,Retained
user_268,2025-03-09,Android,Brazil,3M,English,Spanish,Hobby,2025-04-13,53,Retained
user_269,2025-03-26,iOS,Germany,12M,Hindi,German,Hobby,2025-03-28,55,New
user_269,2025-03-26,iOS,Germany,12M,Hindi,German,Hobby,2025-04-01,58,Retained
user_269,2025-03-26,iOS,Germany,12M,Hindi,German,Hobby,2025-05-05,34,New
user_270,2025-05-24,iOS,UK,12M,German,Japanese,Career,2025-05-31,15,New
user_270,2025-05-24,iOS,UK,12M,German,Japanese,Career,2025-07-22,33,Retained
user_270,2025-05-24,iOS,UK,12M,German,Japanese,Career,2025-07-17,34,Retained
user_271,2025-04-18,Android,Germany,3M,Portuguese,Japanese,Education,2025-05-15,13,New
user_271,2025-04-18,Android,Germany,3M,Portuguese,Japanese,Education,2025-04-30,46,New
user_271,2025-04-18,Android,Germany,3M,Portuguese,Japanese,Education,2025-06-01,24,New
user_272,2025-05-02,Android,UK,3M,German,Spanish,Education,2025-06-26,46,Retained
user_272,2025-05-02,Android,UK,3M,German,Spanish,Education,2025-06-30,28,Retained
user_272,2025-05-02,Android,UK,3M,German,Spanish,Education,2025-06-27,21,New
user_272,2025-05-02,Android,UK,3M,German,Spanish,Education,2025-05-19,10,New
user_272,2025-05-02,Android,UK,3M,German,Spanish,Education,2025-05-07,28,Retained
user_273,2025-05-03,Android,UK,3M,Hindi,Spanish,Hobby,2025-05-06,49,Retained
user_273,2025-05-03,Android,UK,3M,Hindi,Spanish,Hobby,2025-05-28,53,Retained
user_273,2025-05-03,Android,UK,3M,Hindi,Spanish,Hobby,2025-06-12,19,New
user_273,2025-05-03,Android,UK,3M,Hindi,Spanish,Hobby,2025-05-22,32,New
user_273,2025-05-03,Android,UK,3M,Hindi,Spanish,Hobby,2025-06-18,46,Retained
user_274,2025-02-03,Android,Brazil,6M,German,Japanese,Career,2025-03-20,35,Retained
user_274,2025-02-03,Android,Brazil,6M,German,Japanese,Career,2025-02-09,9,New
user_274,2025-02-03,Android,Brazil,6M,German,Japanese,Career,2025-02-03,13,Retained
user_274,2025-02-03,Android,Brazil,6M,German,Japanese,Career,2025-02-16,42,New
user_275,2025-02-26,iOS,US,3M,German,French,Education,2025-03-31,26,Retained
user_275,2025-02-26,iOS,US,3M,German,French,Education,2025-04-10,57,Retained
user_275,2025-02-26,iOS,US,3M,German,French,Education,2025-03-26,12,New
user_275,2025-02-26,iOS,US,3M,German,French,Education,2025-02-26,60,Retained
user_275,2025-02-26,iOS,US,3M,German,French,Education,2025-02-26,32,Retained
user_275,2025-02-26,iOS,US,3M,German,French,Education,2025-04-11,49,Retained
user_276,2025-05-16,Android,US,6M,Hindi,Japanese,Travel,2025-06-15,51,Retained
user_276,2025-05-16,Android,US,6M,Hindi,Japanese,Travel,2025-05-20,56,New
user_276,2025-05-16,Android,US,6M,Hindi,Japanese,Travel,2025-05-30,11,Retained
user_276,2025-05-16,Android,US,6M,Hindi,Japanese,Travel,2025-06-09,11,New
user_276,2025-05-16,Android,US,6M,Hindi,Japanese,Travel,2025-05-21,25,Retained
user_277,2025-03-04,iOS,India,3M,German,Japanese,Hobby,2025-04-29,13,Retained
user_277,2025-03-04,iOS,India,3M,German,Japanese,Hobby,2025-03-23,46,Retained
user_277,2025-03-04,iOS,India,3M,German,Japanese,Hobby,2025-03-12,48,New
user_277,2025-03-04,iOS,India,3M,German,Japanese,Hobby,2025-03-28,14,Retained
user_277,2025-03-04,iOS,India,3M,German,Japanese,Hobby,2025-04-22,9,Retained
user_277,2025-03-04,iOS,India,3M,German,Japanese,Hobby,2025-04-25,38,Retained
user_277,2025-03-04,iOS,India,3M,German,Japanese,Hobby,2025-04-21,41,New
user_277,2025-03-04,iOS,India,3M,German,Japanese,Hobby,2025-04-28,5,New
user_278,2025-05-05,Android,Brazil,6M,Spanish,Spanish,Education,2025-06-02,52,Retained
user_278,2025-05-05,Android,Brazil,6M,Spanish,Spanish,Education,2025-05-27,14,Retained
user_278,2025-05-05,Android,Brazil,6M,Spanish,Spanish,Education,2025-06-20,31,New
user_278,2025-05-05,Android,Brazil,6M,Spanish,Spanish,Education,2025-05-18,44,Retained
user_278,2025-05-05,Android,Brazil,6M,Spanish,Spanish,Education,2025-06-14,48,Retained
user_279,2025-04-10,iOS,UK,3M,Spanish,Spanish,Travel,2025-06-04,29,Retained
user_279,2025-04-10,iOS,UK,3M,Spanish,Spanish,Travel,2025-04-23,27,New
user_279,2025-04-10,iOS,UK,3M,Spanish,Spanish,Travel,2025-04-15,32,New
user_279,2025-04-10,iOS,UK,3M,Spanish,Spanish,Travel,2025-06-06,25,Retained
user_279,2025-04-10,iOS,UK,3M,Spanish,Spanish,Travel,2025-04-16,55,New
user_279,2025-04-10,iOS,UK,3M,Spanish,Spanish,Travel,2025-04-18,13,Retained
user_279,2025-04-10,iOS,UK,3M,Spanish,Spanish,Travel,2025-05-28,20,Retained
user_279,2025-04-10,iOS,UK,3M,Spanish,Spanish,Travel,2025-04-17,22,Retained
user_279,2025-04-10,iOS,UK,3M,Spanish,Spanish,Travel,2025-05-17,46,Retained
user_279,2025-04-10,iOS,UK,3M,Spanish,Spanish,Travel,2025-05-26,10,Retained
user_280,2025-02-22,Android,US,3M,German,Japanese,Education,2025-03-29,54,New
user_280,2025-02-22,Android,US,3M,German,Japanese,Education,2025-04-01,49,Retained
user_280,2025-02-22,Android,US,3M,German,Japanese,Education,2025-04-01,6,Retained
user_280,2025-02-22,Android,US,3M,German,Japanese,Education,2025-04-09,59,Retained
user_280,2025-02-22,Android,US,3M,German,Japanese,Education,2025-04-01,59,New
user_280,2025-02-22,Android,US,3M,German,Japanese,Education,2025-03-12,47,New
user_281,2025-04-18,Android,UK,12M,Portuguese,Japanese,Travel,2025-05-01,23,New
user_281,2025-04-18,Android,UK,12M,Portuguese,Japanese,Travel,2025-05-21,46,Retained
user_281,2025-04-18,Android,UK,12M,Portuguese,Japanese,Travel,2025-05-26,8,Retained
user_281,2025-04-18,Android,UK,12M,Portuguese,Japanese,Travel,2025-05-20,55,Retained
user_281,2025-04-18,Android,UK,12M,Portuguese,Japanese,Travel,2025-04-30,55,New
user_281,2025-04-18,Android,UK,12M,Portuguese,Japanese,Travel,2025-06-04,20,New
user_281,2025-04-18,Android,UK,12M,Portuguese,Japanese,Travel,2025-05-13,36,Retained
user_282,2025-06-01,Android,US,6M,Hindi,Japanese,Hobby,2025-06-08,28,Retained
user_282,2025-06-01,Android,US,6M,Hindi,Japanese,Hobby,2025-06-16,25,New
user_282,2025-06-01,Android,US,6M,Hindi,Japanese,Hobby,2025-07-02,13,Retained
user_282,2025-06-01,Android,US,6M,Hindi,Japanese,Hobby,2025-07-11,29,New
user_282,2025-06-01,Android,US,6M,Hindi,Japanese,Hobby,2025-07-09,60,Retained
user_282,2025-06-01,Android,US,6M,Hindi,Japanese,Hobby,2025-06-05,58,Retained
user_282,2025-06-01,Android,US,6M,Hindi,Japanese,Hobby,2025-07-04,41,New
user_282,2025-06-01,Android,US,6M,Hindi,Japanese,Hobby,2025-07-27,31,New
user_282,2025-06-01,Android,US,6M,Hindi,Japanese,Hobby,2025-06-01,28,Retained
user_283,2025-02-27,Android,US,3M,Spanish,Spanish,Education,2025-04-16,42,New
user_283,2025-02-27,Android,US,3M,Spanish,Spanish,Education,2025-03-29,9,Retained
user_283,2025-02-27,Android,US,3M,Spanish,Spanish,Education,2025-04-17,5,Retained
user_283,2025-02-27,Android,US,3M,Spanish,Spanish,Education,2025-03-03,21,Retained
user_283,2025-02-27,Android,US,3M,Spanish,Spanish,Education,2025-02-28,18,Retained
user_284,2025-01-31,iOS,US,12M,Portuguese,Japanese,Education,2025-03-31,55,Retained
user_284,2025-01-31,iOS,US,12M,Portuguese,Japanese,Education,2025-02-03,30,New
user_284,2025-01-31,iOS,US,12M,Portuguese,Japanese,Education,2025-04-01,37,Retained
user_285,2025-05-26,Android,Brazil,3M,German,Japanese,Career,2025-07-05,30,Retained
user_285,2025-05-26,Android,Brazil,3M,German,Japanese,Career,2025-07-10,10,Retained
user_285,2025-05-26,Android,Brazil,3M,German,Japanese,Career,2025-06-27,45,New
user_285,2025-05-26,Android,Brazil,3M,German,Japanese,Career,2025-07-14,39,New
user_285,2025-05-26,Android,Brazil,3M,German,Japanese,Career,2025-06-21,39,Retained
user_285,2025-05-26,Android,Brazil,3M,German,Japanese,Career,2025-06-22,44,New
user_285,2025-05-26,Android,Brazil,3M,German,Japanese,Career,2025-07-09,14,Retained
user_286,2025-06-08,iOS,Germany,12M,Portuguese,Italian,Hobby,2025-06-13,14,Retained
user_286,2025-06-08,iOS,Germany,12M,Portuguese,Italian,Hobby,2025-06-27,39,Retained
user_286,2025-06-08,iOS,Germany,12M,Portuguese,Italian,Hobby,2025-06-13,25,Retained
user_286,2025-06-08,iOS,Germany,12M,Portuguese,Italian,Hobby,2025-07-10,30,Retained
user_286,2025-06-08,iOS,Germany,12M,Portuguese,Italian,Hobby,2025-08-05,42,Retained
user_286,2025-06-08,iOS,Germany,12M,Portuguese,Italian,Hobby,2025-06-21,45,New
user_286,2025-06-08,iOS,Germany,12M,Portuguese,Italian,Hobby,2025-07-29,53,Retained
user_287,2025-01-05,iOS,UK,6M,English,French,Travel,2025-01-24,59,Retained
user_287,2025-01-05,iOS,UK,6M,English,French,Travel,2025-02-18,20,Retained
user_287,2025-01-05,iOS,UK,6M,English,French,Travel,2025-02-01,8,Retained
user_287,2025-01-05,iOS,UK,6M,English,French,Travel,2025-02-20,20,Retained
user_288,2025-02-02,iOS,Brazil,3M,Spanish,German,Education,2025-04-02,44,Retained
user_288,2025-02-02,iOS,Brazil,3M,Spanish,German,Education,2025-03-01,43,Retained
user_288,2025-02-02,iOS,Brazil,3M,Spanish,German,Education,2025-02-09,8,New
user_288,2025-02-02,iOS,Brazil,3M,Spanish,German,Education,2025-03-03,24,Retained
user_289,2025-06-17,iOS,Brazil,Free Trial,German,French,Education,2025-06-24,5,Retained
user_289,2025-06-17,iOS,Brazil,Free Trial,German,French,Education,2025-06-17,15,Retained
user_289,2025-06-17,iOS,Brazil,Free Trial,German,French,Education,2025-08-01,36,Retained
user_289,2025-06-17,iOS,Brazil,Free Trial,German,French,Education,2025-06-25,27,Retained
user_289,2025-06-17,iOS,Brazil,Free Trial,German,French,Education,2025-07-31,38,New
user_290,2025-05-28,Android,Brazil,3M,Hindi,Italian,Travel,2025-06-07,51,Retained
user_290,2025-05-28,Android,Brazil,3M,Hindi,Italian,Travel,2025-06-20,12,New
user_290,2025-05-28,Android,Brazil,3M,Hindi,Italian,Travel,2025-06-05,54,Retained
user_290,2025-05-28,Android,Brazil,3M,Hindi,Italian,Travel,2025-07-14,6,Retained
user_290,2025-05-28,Android,Brazil,3M,Hindi,Italian,Travel,2025-07-16,26,New
user_290,2025-05-28,Android,Brazil,3M,Hindi,Italian,Travel,2025-07-22,56,New
user_290,2025-05-28,Android,Brazil,3M,Hindi,Italian,Travel,2025-06-14,32,Retained
user_291,2025-04-21,iOS,Brazil,6M,German,German,Hobby,2025-05-24,36,New
user_291,2025-04-21,iOS,Brazil,6M,German,German,Hobby,2025-04-25,34,Retained
user_291,2025-04-21,iOS,Brazil,6M,German,German,Hobby,2025-05-07,37,New
user_291,2025-04-21,iOS,Brazil,6M,German,German,Hobby,2025-06-05,28,New
user_291,2025-04-21,iOS,Brazil,6M,German,German,Hobby,2025-05-27,8,Retained
user_291,2025-04-21,iOS,Brazil,6M,German,German,Hobby,2025-05-31,36,Retained
user_291,2025-04-21,iOS,Brazil,6M,German,German,Hobby,2025-04-25,59,Retained
user_292,2025-05-09,iOS,Brazil,6M,Hindi,Japanese,Career,2025-06-01,41,Retained
user_292,2025-05-09,iOS,Brazil,6M,Hindi,Japanese,Career,2025-05-19,48,Retained
user_292,2025-05-09,iOS,Brazil,6M,Hindi,Japanese,Career,2025-05-25,51,Retained
user_292,2025-05-09,iOS,Brazil,6M,Hindi,Japanese,Career,2025-06-27,12,Retained
user_292,2025-05-09,iOS,Brazil,6M,Hindi,Japanese,Career,2025-05-15,19,Retained
user_293,2025-03-08,iOS,India,3M,German,Italian,Career,2025-03-10,5,Retained
user_293,2025-03-08,iOS,India,3M,German,Italian,Career,2025-05-01,20,Retained
user_293,2025-03-08,iOS,India,3M,German,Italian,Career,2025-05-02,7,New
user_294,2025-02-16,Android,UK,3M,Portuguese,Japanese,Education,2025-03-11,50,Retained
user_294,2025-02-16,Android,UK,3M,Portuguese,Japanese,Education,2025-03-12,52,New
user_294,2025-02-16,Android,UK,3M,Portuguese,Japanese,Education,2025-04-15,46,Retained
user_294,2025-02-16,Android,UK,3M,Portuguese,Japanese,Education,2025-02-25,31,New
user_294,2025-02-16,Android,UK,3M,Portuguese,Japanese,Education,2025-02-27,19,Retained
user_294,2025-02-16,Android,UK,3M,Portuguese,Japanese,Education,2025-04-16,25,Retained
user_294,2025-02-16,Android,UK,3M,Portuguese,Japanese,Education,2025-04-11,20,New
user_294,2025-02-16,Android,UK,3M,Portuguese,Japanese,Education,2025-02-18,31,New
user_294,2025-02-16,Android,UK,3M,Portuguese,Japanese,Education,2025-03-23,51,New
